episode,avg_crb,avg_pd,avg_reward,uav_1/adv_max,uav_1/adv_mean,uav_1/adv_std,uav_1/approx_kl,uav_1/entropy,uav_1/grad_norm,uav_1/output_bias_norm,uav_1/output_weight_g,uav_1/output_weight_norm,uav_1/output_weight_v_norm,uav_1/policy_loss,uav_1/pre_tanh_max,uav_1/pre_tanh_mean,uav_1/pre_tanh_std,uav_1/reward_mean,uav_1/reward_std,uav_1/value_loss,uav_2/adv_max,uav_2/adv_mean,uav_2/adv_std,uav_2/approx_kl,uav_2/entropy,uav_2/grad_norm,uav_2/output_bias_norm,uav_2/output_weight_g,uav_2/output_weight_norm,uav_2/output_weight_v_norm,uav_2/policy_loss,uav_2/pre_tanh_max,uav_2/pre_tanh_mean,uav_2/pre_tanh_std,uav_2/reward_mean,uav_2/reward_std,uav_2/value_loss
289,2.0954976209993026,0.6703125,0.5611215129950333,2.2250490188598633,-2.3469328880310059e-07,2.42608642578125,0.0,3.06086688041687,3.2645682811737062,0.17944079637527466,0.09424050152301788,0.19084487855434418,0.4859151542186737,2.339482307434082e-07,3.543323516845703,1.0871510975062848,1.3059633670978845,0.44586989283561707,0.471184104681015,6.129923534393311,1.8306779861450195,-1.2759119272232056e-07,2.232377767562866,0.0,3.041125226020813,2.095130908489227,0.02415803261101246,0.10568802803754807,0.151728555560112,0.43039071559906006,1.241452991962433e-07,2.582124710083008,0.8030500137247145,0.994063933516791,0.37589189410209656,0.5530351400375366,4.978992509841919
290,6.7318961248705165,0.8178124999999999,0.3801849256606065,1.8501358032226562,-3.259629011154175e-09,2.252627372741699,0.0,3.062059020996094,0.5739886134862899,0.18091987073421478,0.09504730254411697,0.19275832176208496,0.4856124520301819,2.9103830456733704e-09,3.5669267177581787,0.9857786629814654,1.2017723088611907,0.3789319694042206,0.4963196814060211,4.825538778305054,2.342843532562256,1.1734664440155029e-07,2.190924882888794,0.0,3.0435600519180297,0.7807453155517579,0.024556538090109825,0.10603363811969757,0.15233458578586578,0.43070703744888306,-1.1990778148174286e-07,4.180746078491211,0.9926565770059824,1.273300342170655,0.4220457077026367,0.5076144933700562,4.840519952774048
291,0.054227684607001135,0.8775000000000001,0.5053062250333515,2.166452646255493,2.7008354663848877e-08,2.1408157348632812,0.0,3.0665843009948732,4.859097337722778,0.18256500363349915,0.09623036533594131,0.1948775202035904,0.4855339527130127,-2.6915222406387328e-08,3.4671993255615234,1.1132605865132064,1.2966347269511231,0.3823114037513733,0.5399880409240723,5.019066667556762,2.1481709480285645,1.7695128917694092e-07,2.30763840675354,0.0,3.046311926841736,0.43989305198192596,0.027345707640051842,0.10799671709537506,0.15469177067279816,0.43128782510757446,-1.7890706658363342e-07,3.0101118087768555,0.8465302128344774,1.0172304195994244,0.4341214895248413,0.46259891986846924,5.175393724441529
292,0.021015235798886568,0.9887499999999999,0.9148511504985342,2.010510206222534,-1.2759119272232056e-07,2.320357322692871,0.0,3.0698456525802613,5.387380170822143,0.18343010544776917,0.09693869948387146,0.1960483193397522,0.4856029450893402,1.1576339602470398e-07,3.4441375732421875,1.0445642498321832,1.1254067994380026,0.40852925181388855,0.508901059627533,6.041718053817749,1.5469646453857422,-1.5925616025924683e-07,2.181574583053589,0.0,3.0501044750213624,6.098139810562134,0.033827099949121475,0.11203239113092422,0.15968549251556396,0.4333607256412506,1.6032718122005463e-07,2.435105323791504,0.8697885543107986,1.0337022949469632,0.4095304310321808,0.49949026107788086,5.683045721054077
293,0.04109333555364658,0.8778124999999999,0.5954135393140859,1.9330012798309326,-4.470348358154297e-08,1.8718841075897217,0.0,3.0714332103729247,4.032015991210938,0.18350641429424286,0.09706884622573853,0.19628114998340607,0.4856601655483246,5.005858838558197e-08,3.4443092346191406,1.023917985870503,1.0490892175719702,0.3867433965206146,0.49055051803588867,4.000627040863037,1.8949549198150635,9.033828973770142e-08,2.214493989944458,0.0,3.0528648853302003,2.116725945472717,0.038035035133361816,0.11464650183916092,0.16302944719791412,0.43646347522735596,-8.335337042808533e-08,2.930182933807373,0.902126469835639,1.143605194462307,0.4256622791290283,0.5257182121276855,4.98063588142395
294,0.7473191938738095,0.91875,0.36426548509557327,1.6531881093978882,1.601874828338623e-07,2.2645232677459717,0.0,3.0727267265319824,1.6218748688697815,0.1822814643383026,0.0963963121175766,0.19502171874046326,0.4858921468257904,-1.6076955944299698e-07,3.3651981353759766,1.1164660271024331,1.3571760199071012,0.46354013681411743,0.4641256034374237,5.138466024398804,2.0524091720581055,-1.150183379650116e-07,2.40348744392395,0.0,3.0545909881591795,4.43337914943695,0.03989098593592644,0.11573576927185059,0.16453461349010468,0.4381835162639618,1.101754605770111e-07,3.4771952629089355,0.9640411353670061,1.2252790226735728,0.40916621685028076,0.4702547788619995,6.358145809173584
295,0.06833369834912369,0.5806250000000001,0.2603617176376817,1.9944285154342651,-4.377216100692749e-08,2.1274077892303467,0.0,3.0736016273498534,1.9955588698387146,0.18211819231510162,0.0962456688284874,0.19459861516952515,0.4861386716365814,4.6286731958389285e-08,3.504488945007324,1.2359378273598849,1.3205377898018855,0.4118737578392029,0.5087395310401917,4.608815336227417,1.9062085151672363,-2.2444874048233032e-07,2.709306478500366,0.0,3.055759143829346,4.976739978790283,0.04120088741183281,0.11654920130968094,0.1656680554151535,0.4392153024673462,2.2780150175094604e-07,3.0009286403656006,0.8850292452611029,1.1466301936319645,0.44138863682746887,0.517802357673645,7.933194637298584
296,11.055606219547526,0.83125,0.06201271638756702,1.856564998626709,-3.166496753692627e-08,2.167832851409912,0.0,3.0737903356552123,4.250954055786133,0.182972252368927,0.09651200473308563,0.1950639933347702,0.48616066575050354,3.138557076454163e-08,3.4938039779663086,1.277195137925446,1.3056577597521846,0.42064839601516724,0.545496940612793,4.99682502746582,2.4359724521636963,1.1082738637924194e-07,2.2741007804870605,0.0,3.056556224822998,9.035782718658448,0.041821956634521484,0.11697795987129211,0.16623938083648682,0.43965673446655273,-1.0919757187366486e-07,3.47891902923584,1.0596967361867429,1.3186663175876057,0.3882367014884949,0.522442102432251,7.254714775085449
297,0.04553468559100091,0.3096875,0.1751281389077656,1.682747483253479,1.210719347000122e-07,2.3226542472839355,0.0,3.073723888397217,2.3207112312316895,0.18271292746067047,0.09607400745153427,0.19448967278003693,0.4863065779209137,-1.1834781616926194e-07,3.4522809982299805,1.3250158895272761,1.4122022220521453,0.4124225378036499,0.5001558661460876,5.457104873657227,1.731658697128296,-3.725290298461914e-09,2.2103140354156494,0.0,3.0574286460876463,6.908872795104981,0.04179011285305023,0.11696949601173401,0.16623839735984802,0.4398261606693268,5.913898348808288e-09,2.638049364089966,0.9343187673017382,1.1609779679546623,0.4023435115814209,0.4621613323688507,6.124302053451538
298,6.755908252479986,0.6956249999999999,0.3079264956385398,2.364576816558838,9.685754776000977e-08,2.326417922973633,0.0,3.0738773345947266,3.738874101638794,0.1803051084280014,0.09476116299629211,0.19185203313827515,0.48686107993125916,-9.73232090473175e-08,3.412789821624756,1.0889855968067423,1.2386440821613582,0.4119059443473816,0.5091599822044373,5.609241485595703,2.633920669555664,4.7497451305389404e-08,2.2438879013061523,0.0,3.05809326171875,6.425743103027344,0.04127033054828644,0.11666834354400635,0.1657945066690445,0.4397580027580261,-4.7218054533004763e-08,2.8713977336883545,0.9104396931827068,1.122860545450186,0.43193498253822327,0.4736548662185669,6.130748176574707
299,40.402140741239286,0.909375,0.7281147856056938,2.0572967529296875,3.3993273973464966e-08,2.4117848873138428,0.0,3.075508713722229,0.5361078411340714,0.17815330624580383,0.09380888193845749,0.18966104090213776,0.4874752461910248,-3.427267074584961e-08,3.027843952178955,1.01315115718171,1.2613313260784158,0.41100218892097473,0.4884558320045471,5.73665566444397,2.1355783939361572,1.0803341865539551e-07,2.5712392330169678,0.0,3.0576459407806396,0.9834991872310639,0.04118667542934418,0.1167401447892189,0.1658477783203125,0.4397416114807129,-1.0523945093154907e-07,3.011371612548828,1.1530971992760897,1.389661506145312,0.4361691474914551,0.49422022700309753,6.48615517616272
300,0.015748022267786523,0.8171875,0.9436073797963479,1.51295804977417,-2.60770320892334e-08,2.2812302112579346,0.0,3.0783273220062255,1.2577304661273956,0.17790775001049042,0.0942140519618988,0.18886075913906097,0.48773419857025146,2.4028122425079346e-08,3.601590871810913,1.211129448749125,1.3958378122593087,0.44428005814552307,0.4571068584918976,5.235253715515137,1.6176201105117798,-6.146728992462158e-08,2.182799816131592,0.0,3.056726408004761,0.5999392807483673,0.04243382439017296,0.11781780421733856,0.16768671572208405,0.44105663895606995,6.192130967974663e-08,2.606971025466919,0.8957891903817654,1.0788540802276225,0.43778881430625916,0.5298377275466919,4.583369159698487
301,3.1249144579093238,0.5759375,0.17519810748802458,2.3907179832458496,-4.284083843231201e-08,2.2620396614074707,0.0,3.0800686359405516,6.036223459243774,0.1764444261789322,0.09389972686767578,0.18717969954013824,0.48852384090423584,4.828907549381256e-08,3.5702905654907227,1.0610748102422805,1.1954522189024765,0.42674970626831055,0.4572514593601227,6.034736394882202,1.7994860410690308,7.543712854385376e-08,2.234039783477783,0.0,3.059132766723633,1.089582496881485,0.04374103248119354,0.11962321400642395,0.1711832731962204,0.44517773389816284,-7.511116564273835e-08,3.154566526412964,0.9351162284612655,1.1457766157551674,0.4157463312149048,0.4991215467453003,5.031219244003296
302,0.059741454000993365,0.9778125,0.8180089696529297,1.8179945945739746,1.4901161193847656e-08,2.5719523429870605,0.0,3.0808341026306154,0.5687508821487427,0.1741471290588379,0.09284612536430359,0.18506306409835815,0.48938295245170593,-1.057051122188568e-08,3.536306381225586,1.2052172153024003,1.3600282325709634,0.4180797040462494,0.5176792740821838,6.449291467666626,1.2498301267623901,-1.043081283569336e-07,3.069214344024658,0.0,3.0615178823471068,8.340327501296997,0.04434894397854805,0.12097036838531494,0.1730605959892273,0.4482894539833069,1.0076910257339478e-07,2.439065456390381,0.9065547728911042,1.0760702828117217,0.5258985161781311,0.44276514649391174,11.068675231933593
303,1.4607250756130377,0.7971874999999999,0.02720206064053502,1.8708170652389526,-1.0989606380462646e-07,2.3716773986816406,0.0,3.080592226982117,1.0407805740833282,0.1745888590812683,0.09326815605163574,0.1854122132062912,0.48960551619529724,1.0896474123001099e-07,3.9321539402008057,1.0532506094314158,1.318873231053098,0.43351978063583374,0.46789076924324036,5.5809776306152346,1.4381868839263916,1.5320256352424622e-07,2.1112682819366455,0.0,3.0624789237976073,4.676470851898193,0.04466129094362259,0.12158557027578354,0.17356961965560913,0.45033565163612366,-1.5539117157459259e-07,3.3278121948242188,0.9852027194574475,1.224342052746074,0.4352073669433594,0.486245334148407,5.067901945114135
304,0.20987060950472608,0.9368749999999999,0.760314194939004,2.1407461166381836,8.940696716308594e-08,2.405681610107422,0.0,3.078219676017761,0.9991446971893311,0.17773352563381195,0.09509263932704926,0.1880863606929779,0.4898431599140167,-9.296927601099015e-08,4.426674842834473,1.103081373916939,1.328142181022095,0.4696913957595825,0.4835224449634552,5.701763868331909,1.9085488319396973,1.862645149230957e-09,1.8618881702423096,0.0,3.0629141569137572,3.301539897918701,0.04470233619213104,0.12181128561496735,0.17372408509254456,0.45125293731689453,-2.9802322387695314e-09,3.0439772605895996,0.8773929374292493,1.0999243610731504,0.3928438723087311,0.46147191524505615,3.6599064826965333
305,1.0570617757316405,0.8565624999999999,0.27740352490261,1.9160157442092896,4.656612873077393e-10,2.460306167602539,0.0,3.0814888954162596,0.8091515123844146,0.17860223352909088,0.09530273079872131,0.18862207233905792,0.49028488993644714,0.0,2.8403849601745605,1.1766558707458898,1.2613651315817291,0.4139550030231476,0.5226188898086548,6.181394433975219,1.9072999954223633,1.1175870895385742e-08,2.2199528217315674,0.0,3.062889552116394,8.662230587005615,0.04399819299578667,0.12141017615795135,0.17304156720638275,0.45156165957450867,-1.3364478945732116e-08,2.7153916358947754,0.9790394123643636,1.1780167536669586,0.4027622938156128,0.48554953932762146,6.888140296936035
306,0.018461615076087966,0.6540625,0.7317624174544053,1.7710530757904053,-2.561137080192566e-08,2.128384828567505,0.0,3.0878759622573853,0.41776620745658877,0.1730477213859558,0.09195052832365036,0.1830201894044876,0.4902224838733673,2.9150396585464478e-08,3.7938971519470215,0.9928589658811688,1.1893168613868073,0.4021223783493042,0.4804441034793854,4.4447736740112305,1.9884387254714966,-2.3283064365386963e-08,2.267194986343384,0.0,3.06356885433197,2.557858419418335,0.04318050667643547,0.12087268382310867,0.17221549153327942,0.45170965790748596,1.6530975699424744e-08,2.9283993244171143,0.9812555487267673,1.2217426463950614,0.43034839630126953,0.4520057439804077,5.215855073928833
307,0.0104612246164759,0.733125,0.972576082335934,1.989967942237854,-7.450580596923828e-09,2.350891590118408,0.0,3.090152931213379,4.553104972839355,0.16628192365169525,0.0877833366394043,0.17644256353378296,0.49125632643699646,9.313225746154785e-09,2.9865832328796387,0.8910596400033682,1.0184820523681526,0.39303943514823914,0.5048299431800842,5.951340818405152,1.5723083019256592,-4.400499165058136e-08,2.768099308013916,0.0,3.0654996633529663,6.037602758407592,0.04235879331827164,0.12041082978248596,0.17156702280044556,0.4518309533596039,4.8708170652389524e-08,1.9976305961608887,0.9379957221448422,1.0907234696824588,0.44593489170074463,0.4600106179714203,8.42757740020752
308,0.15232554627915676,0.7321875,0.4067822464411869,2.0764241218566895,-2.076849341392517e-07,1.8079655170440674,0.0,3.0913326501846314,3.851668047904968,0.16198481619358063,0.0851055309176445,0.17231668531894684,0.4927885830402374,2.08243727684021e-07,3.138937473297119,1.061517310841009,1.1889675288381891,0.4287009537220001,0.5059925317764282,3.612791061401367,1.977081298828125,7.916241884231567e-09,1.8786938190460205,0.0,3.0668081283569335,5.150806474685669,0.04158508777618408,0.1200798898935318,0.1711142510175705,0.4518927037715912,-8.381903171539307e-09,4.2784552574157715,1.0191708801314234,1.2943732297326782,0.36726850271224976,0.5149707794189453,4.3090427875518795
309,0.2647621407318502,0.9671875,0.7279645954499048,1.862766146659851,-8.66129994392395e-08,2.2631382942199707,0.0,3.091967964172363,1.6451788067817688,0.16040335595607758,0.08396342396736145,0.17064397037029266,0.49379611015319824,8.451752364635468e-08,3.244586944580078,1.113865172630176,1.2448545717751625,0.47137361764907837,0.4496678411960602,5.059157657623291,1.7138848304748535,-4.0512531995773315e-08,2.4610705375671387,0.0,3.0679572105407713,2.204283905029297,0.041370488703250885,0.12013684213161469,0.17112262547016144,0.4518704116344452,4.044268280267715e-08,3.6850428581237793,0.9420168824493885,1.2280417075282675,0.45069825649261475,0.5236015319824219,6.178355503082275
310,0.0143849630017777,0.42718749999999994,0.6326802262355716,1.7033171653747559,2.1560117602348328e-07,2.0169479846954346,0.0,3.0924374580383303,2.9687235832214354,0.16031813621520996,0.08375808596611023,0.17037372291088104,0.4944973289966583,-2.1299347281455993e-07,3.9117510318756104,0.9940336353611201,1.2470018503076592,0.41088438034057617,0.531862735748291,4.292747640609742,2.1025521755218506,7.264316082000732e-08,2.2151057720184326,0.0,3.069602370262146,7.875255727767945,0.0423295833170414,0.12088099122047424,0.17205333709716797,0.45195502042770386,-8.372589945793152e-08,3.476051092147827,0.9901017334312201,1.2448406557141634,0.3420103192329407,0.5739010572433472,6.590872764587402
311,0.11434529809205776,0.9203125,0.6816300538368261,1.901519536972046,-5.3085386753082275e-08,2.4338197708129883,0.0,3.0935620307922362,2.6763026475906373,0.16016073524951935,0.0837564542889595,0.17018839716911316,0.4945734441280365,5.653128027915955e-08,3.21368408203125,0.9861777004785836,1.0603831882632337,0.4094146192073822,0.49761417508125305,5.79944224357605,1.7421510219573975,2.0582228899002075e-07,2.348921775817871,0.0,3.07008535861969,1.2096108317375183,0.043351732194423676,0.12154199182987213,0.17289882898330688,0.4521638751029968,-2.1471641957759858e-07,3.5176241397857666,0.9706626700237393,1.1781616923222786,0.3919261693954468,0.5550097823143005,5.405911302566528
312,0.605733885690572,0.6246875,0.5100034380493972,1.842522382736206,-4.470348358154297e-08,2.598879814147949,0.0,3.094315791130066,1.9219093561172484,0.16007860004901886,0.08391959220170975,0.1701986938714981,0.4947044253349304,4.475004971027374e-08,4.0452985763549805,1.0093056387268007,1.106068318441813,0.36429858207702637,0.5350560545921326,6.669184350967408,2.1264944076538086,-1.5040859580039978e-07,2.0898020267486572,0.0,3.071063280105591,0.8976675748825074,0.04321875795722008,0.12137511372566223,0.17288847267627716,0.4525114893913269,1.5534460544586183e-07,2.979522228240967,0.8418080531992018,1.0447669622771198,0.42031192779541016,0.5381487607955933,4.2609961986541744
313,5.0651526630215695,0.649375,0.1822059861501712,1.8571531772613525,-7.147900760173798e-08,2.4118144512176514,0.0,3.0950488328933714,0.515195631980896,0.1615300327539444,0.08481250703334808,0.17167380452156067,0.49599164724349976,7.362104952335357e-08,3.4347801208496094,1.069457480404526,1.2341091285135712,0.4238550662994385,0.539004921913147,5.812363767623902,2.0211052894592285,-1.8719583749771118e-07,2.4041879177093506,0.0,3.0736289262771606,7.6848968982696535,0.043292053043842316,0.12157273292541504,0.1733369678258896,0.4528566896915436,1.953914761543274e-07,2.729736328125,0.8351979726925493,1.0889225417323476,0.3563742935657501,0.5216812491416931,7.354965305328369
314,0.09476936071329503,0.6153125,0.2644709529243721,1.8804948329925537,-5.4016709327697754e-08,2.5842928886413574,0.0,3.0952241897583006,6.607151317596435,0.16439896821975708,0.08638887107372284,0.17504240572452545,0.49656155705451965,5.699694156646729e-08,3.7855262756347656,1.0231974748428911,1.1773477363889964,0.348096638917923,0.6015056371688843,7.7445436954498295,1.6014047861099243,-6.752088665962219e-08,2.326268434524536,0.0,3.073601222038269,0.38882341980934143,0.043720945715904236,0.12215401977300644,0.17414063215255737,0.4530509114265442,7.417984306812287e-08,2.625528573989868,0.8429331941530108,1.0460985828764686,0.4234579801559448,0.452216774225235,5.302248287200928
315,0.08866841712965959,0.6834374999999999,0.565829712702038,1.8917527198791504,2.407468855381012e-07,2.6075401306152344,0.0,3.095511221885681,4.0374291896820065,0.1666571944952011,0.08761749416589737,0.17777591943740845,0.49692150950431824,-2.3730099201202394e-07,3.2668583393096924,1.0041403037728742,1.2691369499287386,0.44066792726516724,0.5035492181777954,7.09590425491333,2.3720483779907227,2.0954757928848267e-09,2.6244571208953857,0.0,3.070548582077026,1.7002495050430297,0.044655222445726395,0.12285569310188293,0.17529456317424774,0.452871710062027,-1.3969838619232178e-09,3.8933494091033936,1.0662435073405505,1.3049013575351298,0.4287979006767273,0.4826505184173584,6.857801675796509
316,0.1982089782720795,0.8387499999999999,0.3431860134193597,2.0314083099365234,6.612390279769897e-08,1.8566428422927856,0.0,3.096288561820984,2.100001311302185,0.16670380532741547,0.08779682964086533,0.17810991406440735,0.49662020802497864,-5.8999285101890565e-08,2.702186346054077,1.054557862598449,1.2057492385887774,0.41873759031295776,0.4825461804866791,3.5752285957336425,1.5686336755752563,-1.4295801520347595e-07,2.2193174362182617,0.0,3.0708181858062744,0.4314625233411789,0.04579300805926323,0.1232433021068573,0.1760113537311554,0.45322513580322266,1.3159587979316712e-07,2.547213554382324,1.0272623825818301,1.2309015766636153,0.4009815454483032,0.4807126522064209,4.936864805221558
317,0.09692781618817947,0.8056249999999998,0.44278392871751554,1.6968480348587036,-2.0954757928848267e-08,2.1113955974578857,0.0,3.0965991735458376,3.670179915428162,0.16683894395828247,0.08798206597566605,0.17861595749855042,0.4968578517436981,2.167653292417526e-08,4.191583156585693,1.1082465286599472,1.2608753405823714,0.4070640504360199,0.4541183412075043,4.725803709030151,1.9368350505828857,9.266659617424011e-08,2.4237921237945557,0.0,3.069797992706299,2.531907057762146,0.046214502304792404,0.12345129251480103,0.17682336270809174,0.4544718563556671,-8.745118975639344e-08,3.270439863204956,1.028260519914329,1.2474140595145995,0.44928452372550964,0.4683569073677063,5.928365898132324
318,0.0893444264943997,0.9643750000000001,0.7990099263276461,2.0022125244140625,2.8032809495925903e-07,1.9557284116744995,0.0,3.0970220804214477,7.032107496261597,0.16635124385356903,0.08783815801143646,0.1783834844827652,0.4969582259654999,-2.759508788585663e-07,3.496457576751709,1.1497450986411422,1.2833532294699026,0.3989821672439575,0.5188516974449158,5.224495840072632,1.791707158088684,-3.585591912269592e-08,2.610804557800293,0.0,3.0695841550827025,0.3873122036457062,0.047220923006534576,0.12418054789304733,0.17830714583396912,0.45731601119041443,4.0000304579734805e-08,4.114180088043213,1.0059907512739301,1.29114236339662,0.43462491035461426,0.467407763004303,6.650046443939209
319,0.4604535281533747,0.3546875,0.039052763894189865,1.9320136308670044,1.1222437024116516e-07,2.307546615600586,0.0,3.097223138809204,1.982876682281494,0.16583950817584991,0.08760297298431396,0.17794522643089294,0.4969318211078644,-1.1799857020378113e-07,3.1642234325408936,1.0102247420232744,1.0783659798618381,0.4460875988006592,0.49394533038139343,5.299400186538696,2.053741216659546,3.864988684654236e-08,2.5797388553619385,0.0,3.0692071199417112,7.788895225524902,0.04899299144744873,0.12554115056991577,0.18005555868148804,0.45877641439437866,-4.1117891669273375e-08,3.084575653076172,0.9551656262949109,1.1831711084907515,0.42083072662353516,0.5165829062461853,8.304449272155761
320,0.2369495057283658,0.6359375,0.1546390141815989,2.002429246902466,1.695007085800171e-07,2.2165849208831787,0.0,3.0973590135574343,5.010955286026001,0.1655026227235794,0.08741314709186554,0.17750629782676697,0.49679088592529297,-1.6919802874326707e-07,2.726846933364868,0.9380981764988974,1.0936542027018754,0.40998604893684387,0.5182521343231201,5.473755025863648,1.7301212549209595,-3.5390257835388184e-08,2.550889253616333,0.0,3.0691707134246826,3.8368684530258177,0.050164975225925446,0.12646082043647766,0.18113939464092255,0.45953676104545593,3.776513040065765e-08,2.452327251434326,0.8155997645109891,1.0308902791977916,0.42404502630233765,0.45851972699165344,6.879015016555786
321,4.208567621013256,0.7481249999999999,0.5660048921925822,1.9357428550720215,8.335337042808533e-08,2.162724256515503,0.0,3.098131799697876,3.3512502908706665,0.16510245203971863,0.08721530437469482,0.1769709438085556,0.4964872896671295,-8.316710591316223e-08,3.494215726852417,1.1348610419780016,1.323434807428044,0.44728267192840576,0.5209653377532959,4.936314916610717,2.283177375793457,-1.1734664440155029e-07,2.4722354412078857,0.0,3.0694997310638428,1.304938930273056,0.05037049576640129,0.12649503350257874,0.18118681013584137,0.45976266264915466,1.287320628762245e-07,3.0204906463623047,0.8755482850596309,1.0796228390339064,0.4689510762691498,0.48261088132858276,6.083546590805054
322,0.06685166675626034,0.9731249999999999,0.46457870414539054,1.623230218887329,-1.6205012798309326e-07,2.211940288543701,0.0,3.098457598686218,5.400580358505249,0.16508075594902039,0.08720937371253967,0.1768520325422287,0.4962243139743805,1.6423873603343963e-07,3.4573171138763428,1.0090341897681356,1.2050064895125565,0.4719429612159729,0.4797227382659912,5.698648738861084,1.782220482826233,-5.21540641784668e-08,2.5239756107330322,0.0,3.071593689918518,1.2094888091087341,0.047597479075193405,0.12476950883865356,0.17876562476158142,0.45979636907577515,5.005858838558197e-08,2.97550106048584,0.7270962296053767,0.9374671295488228,0.456884503364563,0.43845295906066895,6.360642957687378
323,0.07171046971376142,0.8775000000000001,0.7510163950084014,1.859705924987793,6.05359673500061e-09,2.5212597846984863,0.0,3.098269510269165,4.377098226547242,0.16512183845043182,0.0872015506029129,0.176766037940979,0.4961138069629669,2.048909664154053e-09,4.5483293533325195,1.0790070440620183,1.293805157744983,0.4965144395828247,0.457602322101593,6.820462846755982,1.902915120124817,1.5133991837501526e-08,2.366281509399414,0.0,3.0741848707199098,1.0053698658943175,0.042679015547037125,0.12166843563318253,0.17443321645259857,0.4608382284641266,-1.3154931366443634e-08,2.8575310707092285,0.9507043473422527,1.1923453102032049,0.3732454478740692,0.5647182464599609,5.478043031692505
324,0.01911349187742037,0.3665625,0.559998464756419,1.6726746559143066,-1.0244548320770264e-07,2.2816240787506104,0.0,3.097871470451355,9.353419399261474,0.16517731547355652,0.08717948943376541,0.17678441107273102,0.496245414018631,1.0870862752199172e-07,3.3153083324432373,1.137957522366196,1.2265062174536083,0.4379638433456421,0.48306307196617126,7.494662475585938,1.85865318775177,-6.891787052154541e-08,2.6355817317962646,0.0,3.0739020824432375,0.7062817513942719,0.042591530829668045,0.12117870151996613,0.17379438877105713,0.46249231696128845,7.371418178081513e-08,3.7989144325256348,1.0185241628438235,1.2192728205491352,0.3700641393661499,0.5755299925804138,6.749721908569336
325,5.359925088448226,0.7737499999999999,0.6401988083242873,2.1732537746429443,4.842877388000488e-08,2.217275381088257,0.0,3.0976528882980348,9.494471549987793,0.16559621691703796,0.08731623739004135,0.1771892011165619,0.4966681897640228,-5.150213837623596e-08,3.2129063606262207,0.998660368937999,1.2007246576235826,0.4507482647895813,0.4692673087120056,7.283481740951538,1.9887410402297974,2.7939677238464355e-08,2.1912343502044678,0.0,3.069772458076477,4.65618667602539,0.0461103580892086,0.12228849530220032,0.17594386637210846,0.46393677592277527,-2.752058207988739e-08,3.2679548263549805,0.9397400956600904,1.1395303079284693,0.3818935751914978,0.5192750692367554,5.307021570205689
326,2.7462205903855863,0.7365625,-0.22271073942814099,2.193016290664673,-4.98257577419281e-08,1.8319509029388428,0.0,3.097631239891052,9.98458480834961,0.16592083871364594,0.0874423161149025,0.17749683558940887,0.4970463216304779,5.085021257400513e-08,3.601311206817627,1.091697516478598,1.2974075250309105,0.34226855635643005,0.4794066250324249,5.954107713699341,2.044099807739258,8.381903171539307e-08,1.9836759567260742,0.0,3.0670246124267577,1.6229736328125,0.04755474627017975,0.12244614958763123,0.17670077085494995,0.4662761986255646,-8.456408977508545e-08,3.713120937347412,0.9392197484150528,1.1962224437907465,0.38533085584640503,0.5063343048095703,3.9068273544311523
327,11.554819351941443,0.8209375000000001,0.23470206401102992,1.582729697227478,-9.266659617424011e-08,2.330737590789795,0.0,3.0980815172195433,0.6095877259969711,0.1659918874502182,0.08750572800636292,0.17758023738861084,0.4971752166748047,9.275972843170165e-08,2.7236521244049072,0.8791214217897505,1.0457910873203613,0.43818187713623047,0.4797315299510956,5.453889560699463,1.5465905666351318,-2.7939677238464355e-08,2.291980504989624,0.0,3.0643789768218994,5.1521453857421875,0.047716423869132996,0.12242157757282257,0.17693670094013214,0.46772339940071106,2.384185791015625e-08,3.7251768112182617,1.100367515347898,1.3484250487587284,0.4155055582523346,0.5205166339874268,6.11938796043396
328,0.04377923522627216,0.4065625,0.30900470863785706,1.4486545324325562,2.7939677238464355e-08,2.5414581298828125,0.0,3.0981241941452025,7.648335552215576,0.1662341207265854,0.0878162831068039,0.17823369801044464,0.4969731569290161,-2.6053749024868013e-08,3.9768590927124023,1.1006358601152897,1.2515344397672905,0.4784524440765381,0.4191513657569885,7.885549831390381,2.0852034091949463,-1.3271346688270569e-08,2.475468397140503,0.0,3.0634612321853636,1.5512190222740174,0.04768681526184082,0.12244585156440735,0.17712195217609406,0.4683871865272522,1.6624107956886293e-08,3.5868337154388428,1.0196327773854137,1.2590472736739824,0.39301830530166626,0.5604859590530396,6.033348608016968
329,0.1353176347383899,0.7981250000000001,0.42415144898210694,2.301417827606201,4.0978193283081055e-08,2.517153263092041,0.0,3.098374342918396,9.21666316986084,0.16639907658100128,0.08805619925260544,0.17882086336612701,0.4969577491283417,-3.986060619354248e-08,3.3378522396087646,0.9595237555913627,1.144054163668675,0.37491631507873535,0.5261455774307251,8.471969699859619,2.1505579948425293,-9.778887033462524e-08,2.078580379486084,0.0,3.0649334669113157,5.9644755840301515,0.046771954745054245,0.12121536582708359,0.17523892223834991,0.46825897693634033,9.96747985482216e-08,3.0649566650390625,0.8235552338883281,1.0635822475630077,0.37284886837005615,0.5674868226051331,5.356263732910156
